file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000107/2022|EPI_ISL_14261662|2022-06-13,2022,197167,197167,55911,0.2835717944686484,0.2835717944686484,2.268574355749187,49292,1.134281424977684,0.2685743557491871,65174.0,1.9380220828029031,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000106/2022|EPI_ISL_14261663|2022-06-14,2022,197209,197209,55406,0.2809506665517294,0.2809506665517294,2.247605332413835,49303,1.123785570857757,0.2476053324138352,65074.0,1.9176305341034132,,
pox.fasta,hMpxV/USA/NE-EAOH-75/2022|EPI_ISL_14326638|2022-07-25,2022,197182,197182,55399,0.28095363674169044,0.28095363674169044,2.2476290939335235,49296,1.1238031483284647,0.2476290939335235,65056.0,1.9177003986165067,,
pox.fasta,hMpxV/USA/NE-EAOH-63/2022|EPI_ISL_14326639|2022-07-25,2022,197199,197199,55400,0.2809344874974011,0.2809344874974011,2.2474758999792086,49300,1.1237322515212982,0.2474758999792086,65122.0,1.9172409596397548,,
pox.fasta,hMpxV/USA/NE-EAOH-48/2022|EPI_ISL_14326640|2022-07-15,2022,197182,197182,55404,0.2809789940258239,0.2809789940258239,2.247831952206591,49296,1.123904576436222,0.24783195220659104,65056.0,1.9179032568895742,,
pox.fasta,hMpxV/USA/NE-EAOH-44/2022|EPI_ISL_14326641|2022-07-14,2022,197182,197182,55403,0.28097392256899717,0.28097392256899717,2.2477913805519774,49296,1.1238842908146707,0.24779138055197736,65056.0,1.9178626852349605,,
pox.fasta,hMpxV/USA/NE-EAOH-43/2022|EPI_ISL_14326642|2022-07-14,2022,197182,197182,55400,0.2809587081985171,0.2809587081985171,2.2476696655881367,49296,1.1238234339500162,0.24766966558813674,65056.0,1.9177409702711201,,
pox.fasta,hMpxV/USA/NE-EAOH-31/2022|EPI_ISL_14326643|2022-07-04,2022,197182,197182,55402,0.28096885111217046,0.28096885111217046,2.2477508088973637,49296,1.123864005193119,0.24775080889736367,65056.0,1.917822113580347,,
pox.fasta,hMpxV/USA/NE-EAOH-25/2022|EPI_ISL_14326644|2022-06-25,2022,197182,197182,55402,0.28096885111217046,0.28096885111217046,2.2477508088973637,49296,1.123864005193119,0.24775080889736367,65056.0,1.917822113580347,,
pox.fasta,hMpxV/Peru/LIM-INS-037/2022|EPI_ISL_14445116|2022-07-16,2022,197194,197194,55305,0.28045985171962634,0.28045985171962634,2.2436788137570107,49299,1.121828028966105,0.24367881375701073,65160.0,1.9132427964339687,,
pox.fasta,hMpxV/Peru/LIM-INS-041/2022|EPI_ISL_14445118|2022-07-14,2022,197193,197193,55412,0.2810038895904013,0.2810038895904013,2.2480311167232103,49299,1.1239984583865799,0.24803111672321032,65046.0,1.9181715375292225,,
pox.fasta,hMpxV/Peru/LIM-INS-042/2022|EPI_ISL_14445119|2022-07-14,2022,197194,197194,55425,0.28106838950475166,0.28106838950475166,2.2485471160380133,49299,1.124262155418974,0.24854711603801327,65160.0,1.918111098714971,,
pox.fasta,hMpxV/Peru/LIM-INS-043/2022|EPI_ISL_14445120|2022-07-15,2022,197193,197193,55397,0.2809278219815105,0.2809278219815105,2.247422575852084,49299,1.1236941925799713,0.24742257585208405,65046.0,1.9175629966580965,,
pox.fasta,hMpxV/Peru/LIM-INS-044/2022|EPI_ISL_14445121|2022-07-16,2022,197193,197193,55404,0.28096332019899284,0.28096332019899284,2.2477065615919427,49299,1.123836183289722,0.2477065615919427,65046.0,1.9178469823979554,,
pox.fasta,hMpxV/Peru/LIM-INS-045/2022|EPI_ISL_14445122|2022-07-18,2022,197193,197193,55396,0.28092275080758444,0.28092275080758444,2.2473820064606755,49299,1.123673908192864,0.24738200646067554,65046.0,1.917522427266688,,
pox.fasta,hMpxV/Peru/LIM-INS-046/2022|EPI_ISL_14445123|2022-07-18,2022,197193,197193,55395,0.2809176796336584,0.2809176796336584,2.247341437069267,49299,1.1236536238057566,0.24734143706926703,65046.0,1.9174818578752795,,
pox.fasta,hMpxV/Peru/LIM-INS-047/2022|EPI_ISL_14445124|2022-07-21,2022,197193,197193,55397,0.2809278219815105,0.2809278219815105,2.247422575852084,49299,1.1236941925799713,0.24742257585208405,65046.0,1.9175629966580965,,
pox.fasta,hMpxV/Peru/LIM-INS-061/2022|EPI_ISL_14445136|2022-07-23,2022,197194,197194,55402,0.280951753095936,0.280951753095936,2.247614024767488,49299,1.1237956145155075,0.24761402476748806,65160.0,1.9171780074444456,,
pox.fasta,hMpxV/Peru/LIM-INS-063/2022|EPI_ISL_14445137|2022-07-21,2022,197195,197195,55417,0.2810263951925759,0.2810263951925759,2.248211161540607,49299,1.124099880322116,0.24821116154060707,65150.0,1.9178275311240143,,
pox.fasta,hMpxV/Peru/LIM-INS-064/2022|EPI_ISL_14445138|2022-07-17,2022,197193,197193,55397,0.2809278219815105,0.2809278219815105,2.247422575852084,49299,1.1236941925799713,0.24742257585208405,65046.0,1.9175629966580965,,
pox.fasta,hMpxV/Peru/LIM-INS-065/2022|EPI_ISL_14445139|2022-07-18,2022,197193,197193,55397,0.2809278219815105,0.2809278219815105,2.247422575852084,49299,1.1236941925799713,0.24742257585208405,65046.0,1.9175629966580965,,
pox.fasta,hMpxV/Peru/LIM-INS-066/2022|EPI_ISL_14445140|2022-07-18,2022,197194,197194,55407,0.28097710883698285,0.28097710883698285,2.247816870695863,49299,1.1238970364510437,0.24781687069586278,65160.0,1.9173808533728207,,
pox.fasta,hMpxV/Peru/LIM-INS-067/2022|EPI_ISL_14445141|2022-07-19,2022,197193,197193,55397,0.2809278219815105,0.2809278219815105,2.247422575852084,49299,1.1236941925799713,0.24742257585208405,65046.0,1.9175629966580965,,
pox.fasta,hMpxV/Peru/LIM-INS-068/2022|EPI_ISL_14445142|2022-07-22,2022,197200,197200,55397,0.2809178498985801,0.2809178498985801,2.2473427991886408,49300,1.1236713995943204,0.24734279918864077,65132.0,1.9170588235294117,,
pox.fasta,hMpxV/Peru/LIM-INS-070/2022|EPI_ISL_14445143|2022-07-24,2022,197193,197193,55401,0.2809481066772147,0.2809481066772147,2.2475848534177176,49299,1.1237753301284001,0.24758485341771763,65046.0,1.91772527422373,,
pox.fasta,hMpxV/Peru/LIM-INS-071/2022|EPI_ISL_14445144|2022-07-20,2022,197193,197193,55398,0.28093289315543657,0.28093289315543657,2.2474631452434926,49299,1.1237144769670784,0.24746314524349255,65046.0,1.9176035660495048,,
pox.fasta,hMpxV/Peru/LIM-INS-072/2022|EPI_ISL_14445145|2022-07-21,2022,197195,197195,55399,0.2809351149877025,0.2809351149877025,2.24748091990162,49299,1.1237347613541857,0.24748091990162013,65150.0,1.9170972894850276,,
pox.fasta,hMpxV/Peru/LIM-INS-073/2022|EPI_ISL_14445146|2022-07-20,2022,197194,197194,55407,0.28097710883698285,0.28097710883698285,2.247816870695863,49299,1.1238970364510437,0.24781687069586278,65160.0,1.9173808533728207,,
pox.fasta,hMpxV/Peru/LIM-INS-074/2022|EPI_ISL_14445147|2022-07-20,2022,197181,197181,55415,0.2810362053138994,0.2810362053138994,2.248289642511195,49296,1.1241277182732878,0.24828964251119512,65126.0,1.9180042701883042,,
pox.fasta,hMpxV/Peru/LIM-INS-079/2022|EPI_ISL_14445150|2022-07-23,2022,197185,197185,55252,0.2802038694626873,0.2802038694626873,2.2416309557014986,49297,1.1207984258677,0.24163095570149862,65094.0,1.9115145675380987,,
pox.fasta,hMpxV/Peru/LOR-INS-039/2022|EPI_ISL_14445152|2022-07-12,2022,197195,197195,55384,0.28085904815030804,0.28085904815030804,2.2468723852024644,49299,1.1234304955475771,0.24687238520246435,65150.0,1.9164887547858718,,
pox.fasta,hMpxV/Peru/PIU-INS-051/2022|EPI_ISL_14445153|2022-07-12,2022,197193,197193,55401,0.2809481066772147,0.2809481066772147,2.2475848534177176,49299,1.1237753301284001,0.24758485341771763,65046.0,1.91772527422373,,
pox.fasta,hMpxV/Brazil/RS-IAL-41/2022|EPI_ISL_14622953|2022-07-29,2022,196481,196481,55254,0.28121803126002004,0.28121803126002004,2.2497442500801603,49121,1.1248549500213758,0.24974425008016032,64914.0,1.9193611596032187,,
pox.fasta,hMpxV/Brazil/SP-IAL-42/2022|EPI_ISL_14622960|2022-07-31,2022,197137,197137,55384,0.28094168015136683,0.28094168015136683,2.2475334412109347,49285,1.1237496195597039,0.24753344121093468,65114.0,1.917235222205877,,
pox.fasta,hMpxV/Brazil/PR-IAL-54/2022|EPI_ISL_14625230|2022-08-03,2022,196930,196930,55344,0.2810338699030112,0.2810338699030112,2.2482709592240897,49233,1.1241240631283895,0.2482709592240897,65124.0,1.917574772761895,,
pox.fasta,hMpxV/Brazil/PR-IAL-55/2022|EPI_ISL_14625256|2022-08-05,2022,196813,196813,55326,0.2811094795567366,0.2811094795567366,2.2488758364538928,49204,1.1244207787984717,0.24887583645389277,65034.0,1.9184403469283025,,
pox.fasta,hMpxV/Brazil/SP-IAL-56/2022|EPI_ISL_14625282|2022-08-08,2022,197173,197173,55354,0.28073823495103284,0.28073823495103284,2.2459058796082627,49294,1.1229358542621821,0.2459058796082627,65118.0,1.9156476799561806,,
pox.fasta,hMpxV/Portugal/INSA-PT0212/2022|EPI_ISL_14752216|2022-06-20,2022,196216,196216,54929,0.2799414930484772,0.2799414930484772,2.2395319443878177,49054,1.1197659721939088,0.23953194438781766,64876.0,1.9088963183430505,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000060/2022|EPI_ISL_14752284|2022-06-07,2022,197205,197205,55420,0.2810273573185264,0.2810273573185264,2.2482188585482112,49302,1.124092328911606,0.24821885854821124,65126.0,1.9179736822088689,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000155/2022|EPI_ISL_14752286|2022-06-03,2022,197212,197212,55422,0.2810275236801006,0.2810275236801006,2.2482201894408047,49303,1.1241100947204024,0.2482201894408047,65144.0,1.9178954627507454,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000166/2022|EPI_ISL_14752288|2022-06-29,2022,197196,197196,55422,0.28105032556441306,0.28105032556441306,2.2484026045153045,49299,1.1242013022576522,0.2484026045153045,65168.0,1.9179293697640927,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000183/2022|EPI_ISL_14752290|2022-06-29,2022,197205,197205,55409,0.2809715777997515,0.2809715777997515,2.247772622398012,49302,1.12386921423066,0.24777262239801212,65126.0,1.91752744605867,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000194/2022|EPI_ISL_14752291|2022-07-04,2022,197189,197189,55412,0.28100958978442003,0.28100958978442003,2.2480767182753603,49298,1.1240212584689033,0.24807671827536026,65094.0,1.9179670265582767,,
pox.fasta,hMpxV/Netherlands/NH-AUMC-0060/2022|EPI_ISL_14752293|2022-08-05,2022,197022,197022,55348,0.28092294261554546,0.28092294261554546,2.2473835409243637,49256,1.1236803638135455,0.24738354092436365,64972.0,1.917613261463187,,
pox.fasta,hMpxV/USA/CA-LACPHL-MA00050/2022|EPI_ISL_14818585|2022-07-20,2022,196376,196376,54926,0.2796981301177333,0.2796981301177333,2.2375850409418665,49094,1.1187925204709332,0.2375850409418665,64860.0,1.9073002810934125,,
pox.fasta,hMpxV/United_Kingdom/UKHSA-9000220_NCPV_1703/2022|EPI_ISL_14910886|2022-05-14,2022,197205,197205,55407,0.2809614360690652,0.2809614360690652,2.2476914885525217,49302,1.1238286479250335,0.24769148855252165,65126.0,1.917446312213179,,
pox.fasta,hMpxV/USA/NE-UNMC-211/2022|EPI_ISL_15332336|2022-08-24,2022,197188,197188,55402,0.2809603018439256,0.2809603018439256,2.247682414751405,49297,1.1238412073757025,0.24768241475140496,65116.0,1.9174594802929184,,
pox.fasta,hMpxV/USA/NE-UNMC-230/2022|EPI_ISL_15332337|2022-08-28,2022,197205,197205,55402,0.28093608174234935,0.28093608174234935,2.247488653938795,49302,1.123727232160967,0.24748865393879482,65126.0,1.9172434775994522,,
pox.fasta,hMpxV/USA/OK-UNMC-288/2022|EPI_ISL_15332338|2022-09-12,2022,197196,197196,55397,0.2809235481449928,0.2809235481449928,2.2473883851599425,49299,1.1236941925799713,0.24738838515994255,65168.0,1.9169151504087305,,
pox.fasta,hMpxV/USA/OK-UNMC-301/2022|EPI_ISL_15332339|2022-09-15,2022,197199,197199,55402,0.28094462953666094,0.28094462953666094,2.2475570362932875,49300,1.1237728194726166,0.2475570362932875,65122.0,1.9173220959538335,,
pox.fasta,hMpxV/USA/OK-UNMC-302/2022|EPI_ISL_15332340|2022-09-14,2022,197199,197199,55407,0.28096998463481054,0.28096998463481054,2.2477598770784843,49300,1.1238742393509127,0.24775987707848435,65122.0,1.9175249367390301,,
pox.fasta,hMpxV/Mexico/MEX-InDRE-F4228-E5869/2022|EPI_ISL_15593717|2022-10-13,2022,197203,197203,55417,0.281014994700892,0.281014994700892,2.248119957607136,49301,1.1240542788178738,0.2481199576071358,65114.0,1.9179322829774395,,
pox.fasta,hMpxV/Mexico/PUE-InDRE-F4240-E5990/2022|EPI_ISL_15593719|2022-10-16,2022,197203,197203,55413,0.2809947110338078,0.2809947110338078,2.2479576882704624,49301,1.1239731445609622,0.24795768827046238,65114.0,1.917770013640766,,
pox.fasta,hMpxV/Italy/VEN-IRCCS-SCDC-3/2022|EPI_ISL_16467111|2022-10-02,2022,197173,197173,55435,0.281149041704493,0.281149041704493,2.249192333635944,49294,1.1245790562745974,0.24919233363594406,65118.0,1.918934133983862,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000199/2022|EPI_ISL_17170656|2022-06-30,2022,196245,196245,55032,0.2804249789803562,0.2804249789803562,2.2433998318428494,49062,1.1216827687415922,0.2433998318428494,64882.0,1.912782491273663,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000201/2022|EPI_ISL_17170658|2022-06-29,2022,196198,196198,54984,0.28024750507140744,0.28024750507140744,2.2419800405712595,49050,1.1209785932721712,0.24198004057125955,64840.0,1.9114975687825564,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000202/2022|EPI_ISL_17170659|2022-07-05,2022,196202,196202,54998,0.28031314665497803,0.28031314665497803,2.2425051732398242,49051,1.1212411571629528,0.24250517323982423,64812.0,1.91217214911163,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000204/2022|EPI_ISL_17170661|2022-07-01,2022,196320,196320,55010,0.28020578647106764,0.28020578647106764,2.241646291768541,49080,1.1208231458842706,0.24164629176854113,64864.0,1.9112469437652813,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000206/2022|EPI_ISL_17170663|2022-07-01,2022,196260,196260,55029,0.28038826047080406,0.28038826047080406,2.2431060837664325,49065,1.1215530418832163,0.2431060837664325,64964.0,1.9120961989198002,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000207/2022|EPI_ISL_17170664|2022-07-02,2022,196333,196333,54945,0.27985616274390956,0.27985616274390956,2.2388493019512765,49084,1.1194075462472497,0.23884930195127652,64902.0,1.908278282306082,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000208/2022|EPI_ISL_17170665|2022-07-08,2022,196395,196395,55155,0.28083708852058353,0.28083708852058353,2.2466967081646683,49099,1.123342634269537,0.24669670816466827,64934.0,1.9160671096514676,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000209/2022|EPI_ISL_17170666|2022-07-07,2022,196369,196369,55055,0.2803650270663903,0.2803650270663903,2.2429202165311226,49093,1.1214429755769662,0.2429202165311226,64922.0,1.9123079508476388,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000210/2022|EPI_ISL_17170667|2022-07-09,2022,196334,196334,55115,0.2807206087585441,0.2807206087585441,2.245764870068353,49084,1.122870996658789,0.2457648700683528,64800.0,1.915715056994713,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000211/2022|EPI_ISL_17170668|2022-07-09,2022,196399,196399,55065,0.2803731179893991,0.2803731179893991,2.242984943915193,49100,1.1214867617107942,0.24298494391519299,64942.0,1.9123213458316997,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000212/2023|EPI_ISL_17170669|2023-01-31,2023,196369,196369,54992,0.2800442024963207,0.2800442024963207,2.240353619970566,49093,1.1201596969017986,0.2403536199705658,64922.0,1.909741354287082,,
pox.fasta,hMpxV/USA/CA-CDPH-1MPX1000213/2023|EPI_ISL_17170670|2023-01-31,2023,196237,196237,54966,0.2801000830628271,0.2801000830628271,2.2408006645026166,49060,1.1203832042397064,0.2408006645026166,64942.0,1.9098640929080652,,
pox.fasta,hMpxV/USA/NE-UNMC-202/2022|EPI_ISL_17269833|2022-08-22,2022,197182,197182,55419,0.28105506587822415,0.28105506587822415,2.2484405270257932,49296,1.1242088607594938,0.24844052702579322,65056.0,1.9185118317087766,,
pox.fasta,hMpxV/USA/NE-UNMC-245/2022|EPI_ISL_17269834|2022-08-29,2022,197182,197182,55422,0.28107028024870423,0.28107028024870423,2.248562241989634,49296,1.124269717624148,0.24856224198963384,65056.0,1.9186335466726172,,
pox.fasta,hMpxV/USA/NE-UNMC-250/2022|EPI_ISL_17269835|2022-09-01,2022,197188,197188,55415,0.281026228776599,0.281026228776599,2.248209830212792,49297,1.124104915106396,0.24820983021279197,65116.0,1.9179868957543056,,
pox.fasta,hMpxV/USA/NE-UNMC-324/2022|EPI_ISL_17269836|2022-09-29,2022,197182,197182,55412,0.28101956568043734,0.28101956568043734,2.2481565254434988,49296,1.1240668614086335,0.24815652544349875,65056.0,1.9182278301264821,,
pox.fasta,hMpxV/USA/NE-UNMC-331/2022|EPI_ISL_17269837|2022-10-04,2022,197173,197173,55416,0.28105267962652086,0.28105267962652086,2.248421437012167,49294,1.1241936138272406,0.2484214370121669,65118.0,1.9181632373600848,,
pox.fasta,hMpxV/USA/NE-UNMC-375/2022|EPI_ISL_17269839|2022-12-28,2022,197199,197199,55397,0.28091927443851133,0.28091927443851133,2.2473541955080907,49300,1.1236713995943204,0.24735419550809068,65122.0,1.9171192551686367,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-3015/2023|EPI_ISL_17614021|2023-01-26,2023,196450,196450,55263,0.28130822092135405,0.28130822092135405,2.2504657673708324,49113,1.125221428135117,0.25046576737083237,64868.0,1.9202646983965386,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29802/2022|EPI_ISL_17614022|2022-10-18,2022,196452,196452,55254,0.28125954431616884,0.28125954431616884,2.2500763545293507,49113,1.1250381772646754,0.25007635452935073,64936.0,1.9195325066682956,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29814/2022|EPI_ISL_17614024|2022-11-24,2022,196459,196459,55242,0.2811884413541757,0.2811884413541757,2.2495075308334056,49115,1.12474804031355,0.2495075308334056,64914.0,1.919087443181529,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29807/2022|EPI_ISL_17614025|2022-11-04,2022,196446,196446,55207,0.28102888325544934,0.28102888325544934,2.2482310660435947,49112,1.1241040886137807,0.24823106604359468,64992.0,1.9173920568502285,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29806/2022|EPI_ISL_17614026|2022-11-01,2022,196443,196443,55265,0.2813284260574314,0.2813284260574314,2.2506274084594513,49111,1.1253079758099,0.2506274084594513,64974.0,1.9198749764562748,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-4194/2023|EPI_ISL_17614030|2023-04-06,2023,196454,196454,55257,0.2812719517037067,0.2812719517037067,2.250175613629654,49114,1.1250763529747119,0.2501756136296538,64920.0,1.9197165748724891,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29786/2022|EPI_ISL_17614034|2022-09-30,2022,196460,196460,55279,0.2813753435813906,0.2813753435813906,2.251002748651125,49115,1.1255013743255624,0.2510027486511248,64832.0,1.9210017306321898,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29809/2022|EPI_ISL_17614036|2022-11-10,2022,196454,196454,55246,0.2812159589522229,0.2812159589522229,2.249727671617783,49114,1.1248523842488904,0.2497276716177832,64920.0,1.9192686328606188,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29800/2022|EPI_ISL_17614037|2022-10-18,2022,196445,196445,55253,0.2812644760620021,0.2812644760620021,2.250115808496017,49112,1.125040723244828,0.2501158084960169,65030.0,1.9190816768052126,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-3016/2023|EPI_ISL_17614040|2023-02-08,2023,196358,196358,55264,0.2814451155542428,0.2814451155542428,2.2515609244339423,49090,1.125768995722143,0.2515609244339423,64888.0,1.9211032909277952,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29811/2022|EPI_ISL_17614046|2022-11-14,2022,196460,196460,55261,0.2812837218772269,0.2812837218772269,2.250269775017815,49115,1.1251348875089076,0.2502697750178151,64832.0,1.92026875699888,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29816/2022|EPI_ISL_17614048|2022-12-11,2022,196460,196460,55275,0.2813549832026876,0.2813549832026876,2.2508398656215007,49115,1.1254199328107504,0.25083986562150073,64832.0,1.9208388476025655,,
pox.fasta,hMpxV/Brazil/RJ-FIOCRUZ-29792/2022|EPI_ISL_17614049|2022-10-04,2022,196450,196450,55248,0.28123186561466024,0.28123186561466024,2.249854924917282,49113,1.1249160100177142,0.2498549249172819,64868.0,1.919653855942988,,
pox.fasta,hMpxV/Japan/TMIPH-0029/2023|EPI_ISL_17665624|2023-04-17,2023,197141,197141,55394,0.2809867049472205,0.2809867049472205,2.247893639577764,49286,1.1239297163494704,0.247893639577764,65166.0,1.9173383517380962,,
pox.fasta,hMpxV/Japan/TMIPH-0037/2023|EPI_ISL_17665625|2023-04-18,2023,197141,197141,55399,0.28101206750498375,0.28101206750498375,2.24809654003987,49286,1.1240311650367245,0.24809654003987003,65166.0,1.917541252200202,,
pox.fasta,hMpxV/Japan/TMIPH-0047/2023|EPI_ISL_17665626|2023-04-19,2023,197141,197141,55399,0.28101206750498375,0.28101206750498375,2.24809654003987,49286,1.1240311650367245,0.24809654003987003,65166.0,1.917541252200202,,
pox.fasta,hMpxV/Japan/TMIPH-0055/2023|EPI_ISL_17665627|2023-04-21,2023,197141,197141,55394,0.2809867049472205,0.2809867049472205,2.247893639577764,49286,1.1239297163494704,0.247893639577764,65166.0,1.9173383517380962,,
pox.fasta,hMpxV/Belgium/UZ_REGA_36/2022|EPI_ISL_17692392|2022-07-15,2022,197703,197703,55381,0.2801222035072811,0.2801222035072811,2.240977628058249,49426,1.1204831465220735,0.24097762805824896,65302.0,1.910674091946,,
pox.fasta,hMpxV/Belgium/UZ_REGA_34/2022|EPI_ISL_17692399|2022-07-19,2022,197700,197700,55381,0.2801264542235711,0.2801264542235711,2.2410116337885686,49425,1.1205058168942843,0.2410116337885686,65336.0,1.9105311077389986,,
pox.fasta,hMpxV/Belgium/UZ_REGA_15/2022|EPI_ISL_17692406|2022-07-15,2022,197698,197698,55381,0.2801292881061012,0.2801292881061012,2.2410343048488097,49425,1.1205058168942843,0.24103430484880972,65344.0,1.9105099697518437,,
pox.fasta,hMpxV/Belgium/UZ_REGA_16/2022|EPI_ISL_17692407|2022-07-19,2022,197701,197701,55381,0.2801250373038073,0.2801250373038073,2.2410002984304582,49426,1.1204831465220735,0.24100029843045823,65290.0,1.910754118593229,,
pox.fasta,hMpxV/Belgium/UZ_REGA_17/2022|EPI_ISL_17692408|2022-07-19,2022,197702,197702,55377,0.2801033879272845,0.2801033879272845,2.240827103418276,49426,1.1204022174563995,0.24082710341827607,65324.0,1.9104106180008296,,
pox.fasta,hMpxV/Belgium/UZ_REGA_18/2022|EPI_ISL_17692409|2022-07-19,2022,197702,197702,55378,0.2801084460450577,0.2801084460450577,2.2408675683604615,49426,1.120422449722818,0.24086756836046153,65324.0,1.9104510829430152,,
pox.fasta,hMpxV/Belgium/UZ_REGA_19/2022|EPI_ISL_17692410|2022-07-19,2022,197699,197699,55381,0.28012787115766896,0.28012787115766896,2.2410229692613517,49425,1.1205058168942843,0.2410229692613517,65310.0,1.9106722846347224,,
pox.fasta,hMpxV/Belgium/UZ_REGA_20/2022|EPI_ISL_17692433|2022-07-15,2022,197699,197699,55381,0.28012787115766896,0.28012787115766896,2.2410229692613517,49425,1.1205058168942843,0.2410229692613517,65310.0,1.9106722846347224,,
pox.fasta,hMpxV/Belgium/UZ_REGA_66/2022|EPI_ISL_17701831|2022-06-29,2022,197425,197425,55380,0.2805115866784855,0.2805115866784855,2.244092693427884,49357,1.122029296756286,0.2440926934278842,65246.0,1.9136076991262505,,
